"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"SystemSettingsBroker","15","685","2203589533696","14512128","10907648","29024",,,,,,,,,,"Process",,,"8",,,,,"23340",".",,,,"29024","29024","10907648","10907648","418096","418096","11976704","11976704","50413568","50413568","2203591106560","272883712",,,"10907648","10907648",,"15",,"System.Diagnostics.ProcessThreadCollection","685","2203589533696","271310848","False",,,,"14512128","14512128",,,,,,"SystemSettingsBroker","0","","True",,
"taskhostw","14","335","2203537043456","15134720","9830400","38752","C:\Windows\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}",,"Microsoft Corporation","10.765625","10.0.22621.4455 (WinBuild.160101.0800)","10.0.22621.4455","Windows タスクのホスト プロセス","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4520","8",,"False","2025/02/28 17:07:06",,"1732",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","38752","38752","9830400","9830400","226408","226408","11567104","11567104","23744512","23744512","2203544395776","226172928","True","Normal","9830400","9830400","15","14",,"System.Diagnostics.ProcessThreadCollection","335","2203537043456","218820608","False",,,,"15134720","15134720",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:03.5468750","00:00:10.7656250","00:00:07.2187500","taskhostw","0","","True",,
"taskhostw","14","436","2203501993984","15683584","9498624","24856",,,,,"2.453125",,,,,"Process",,,"8",,"False","2025/02/28 17:22:54",,"13968",".",,,,"24856","24856","9498624","9498624","290384","290384","10428416","10428416","27840512","27840512","2203513024512","194801664",,,"9498624","9498624",,"14",,"System.Diagnostics.ProcessThreadCollection","436","2203501993984","183771136","False",,,,"15683584","15683584",,,"00:00:01.3750000","00:00:02.4531250","00:00:01.0781250","taskhostw","0","","True",,
"taskhostw","0","621","2203978170368","6873088","31084544","35560",,,,,,,,,,"Process",,,"6",,,,,"15724",".",,,,"35560","35560","31084544","31084544","376744","376744","38100992","38100992","58933248","58933248","2203988889600","670666752",,,"31084544","31084544",,"0",,"System.Diagnostics.ProcessThreadCollection","621","2203978170368","659947520","False",,,,"6873088","6873088",,,,,,"taskhostw","0","","True",,
"taskhostw","14","743","2203772420096","8769536","45129728","36960","C:\Windows\system32\taskhostw.exe","taskhostw.exe -RegisterUserDevice -NewAccount",,"Microsoft Corporation","3.984375","10.0.22621.4455 (WinBuild.160101.0800)","10.0.22621.4455","Windows タスクのホスト プロセス","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3144","8",,"False","2025/02/28 17:22:07",,"17788",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","36960","36960","45129728","45129728","562072","562072","131702784","131702784","168173568","168173568","2203960709120","642486272","True","Normal","45129728","45129728","15","14",,"System.Diagnostics.ProcessThreadCollection","743","2203772420096","454197248","False",,,,"8769536","8769536",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:01.2656250","00:00:03.9843750","00:00:02.7187500","taskhostw","0","","True",,
"taskhostw","15","275","2203528220672","17121280","6512640","29976",,,,,,,,,,"Process",,,"8",,,,,"23344",".",,,,"29976","29976","6512640","6512640","209336","209336","7442432","7442432","19038208","19038208","2203531968512","213745664",,,"6512640","6512640",,"15",,"System.Diagnostics.ProcessThreadCollection","275","2203528220672","209997824","False",,,,"17121280","17121280",,,,,,"taskhostw","0","","True",,
"taskhostw","15","527","2203520081920","8769536","7213056","25240",,,,,,,,,,"Process",,,"8",,,,,"23884",".",,,,"25240","25240","7213056","7213056","316392","316392","7634944","7634944","31375360","31375360","2203526176768","207953920",,,"7213056","7213056",,"15",,"System.Diagnostics.ProcessThreadCollection","527","2203520081920","201859072","False",,,,"8769536","8769536",,,,,,"taskhostw","0","","True",,
"TextInputHost","14","1942","2238852108288","193093632","138366976","102304","C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","""C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe"" -ServerName:InputApp.AppXk0k6mrh4r2q0ct33a9wgbez0x7v9cz5y.mca",,"Microsoft Corporation","26.484375","2124.22804.0.0","2124.22804.0.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3380","13",,"False","2025/02/28 17:07:19",,"13888",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","102304","102304","138366976","138366976","1551800","1551800","147202048","147202048","209334272","209334272","2238889738240","1211777024","True","High","138366976","138366976","15","14",,"System.Diagnostics.ProcessThreadCollection","1942","2238852108288","1174147072","False",,,,"193093632","193093632",,"System.Diagnostics.ProcessModule (TextInputHost.exe)","00:00:12.5312500","00:00:26.4843750","00:00:13.9531250","TextInputHost","131772","Windows 入力エクスペリエンス","True",,
"TextInputHost","15","1140","2203877007360","19730432","34910208","43224",,,,,,,,,,"Process",,,"13",,,,,"23804",".",,,,"43224","43224","34910208","34910208","994752","994752","37072896","37072896","99176448","99176448","2203915259904","597037056",,,"34910208","34910208",,"15",,"System.Diagnostics.ProcessThreadCollection","1140","2203877007360","558784512","False",,,,"19730432","19730432",,,,,,"TextInputHost","0","","True",,
"unsecapp","14","149","2203412439040","9175040","2097152","9784","C:\Windows\system32\wbem\unsecapp.exe","C:\Windows\system32\wbem\unsecapp.exe -Embedding",,"Microsoft Corporation","0.140625","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","Sink to receive asynchronous callbacks for WMI client application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3328","8",,"False","2025/04/17 23:08:21",,"26984",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9784","9784","2097152","2097152","116392","116392","2277376","2277376","10006528","10006528","2203416821760","98598912","True","Normal","2097152","2097152","15","14",,"System.Diagnostics.ProcessThreadCollection","149","2203412439040","94216192","False",,,,"9175040","9175040",,"System.Diagnostics.ProcessModule (unsecapp.exe)","00:00:00.0937500","00:00:00.1406250","00:00:00.0468750","unsecapp","0","","True",,
"UserOOBEBroker","14","143","2203415769088","9097216","2146304","9920","C:\Windows\System32\oobe\UserOOBEBroker.exe","C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding",,"Microsoft Corporation","0.09375","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","User OOBE Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4492","8",,"False","2025/03/23 10:58:17",,"14040",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","9920","9920","2146304","2146304","125312","125312","2375680","2375680","10092544","10092544","2203418931200","100708352","True","Normal","2146304","2146304","15","14",,"System.Diagnostics.ProcessThreadCollection","143","2203415769088","97546240","False",,,,"9097216","9097216",,"System.Diagnostics.ProcessModule (UserOOBEBroker.exe)","00:00:00.0781250","00:00:00.0937500","00:00:00.0156250","UserOOBEBroker","0","","True",,
"UserOOBEBroker","15","141","2203415769088","8998912","2043904","9920",,,,,,,,,,"Process",,,"8",,,,,"30216",".",,,,"9920","9920","2043904","2043904","126448","126448","2199552","2199552","10051584","10051584","2203419455488","101232640",,,"2043904","2043904",,"15",,"System.Diagnostics.ProcessThreadCollection","141","2203415769088","97546240","False",,,,"8998912","8998912",,,,,,"UserOOBEBroker","0","","True",,
"vmcompute","0","186","2203389394944","12906496","3219456","10312",,,,,,,,,,"Process",,,"8",,,,,"8248",".",,,,"10312","10312","3219456","3219456","68280","68280","3493888","3493888","14594048","14594048","2203396800512","78577664",,,"3219456","3219456",,"0",,"System.Diagnostics.ProcessThreadCollection","186","2203389394944","71172096","False",,,,"12906496","12906496",,,,,,"vmcompute","0","","True",,
"WaaSMedicAgent","0","157","2203387478016","5877760","2035712","8760",,,,,,,,,,"Process",,,"8",,,,,"2240",".",,,,"8760","8760","2035712","2035712","74792","74792","2342912","2342912","9211904","9211904","2203392184320","73961472",,,"2035712","2035712",,"0",,"System.Diagnostics.ProcessThreadCollection","157","2203387478016","69255168","False",,,,"5877760","5877760",,,,,,"WaaSMedicAgent","0","","True",,
"Widgets","15","350","2203486433280","13783040","4194304","17848",,,,,,,,,,"Process",,,"8",,,,,"2856",".",,,,"17848","17848","4194304","4194304","244392","244392","6037504","6037504","26902528","26902528","2203500302336","182079488",,,"4194304","4194304",,"15",,"System.Diagnostics.ProcessThreadCollection","350","2203486433280","168210432","False",,,,"13783040","13783040",,,,,,"Widgets","0","","True",,
"Widgets","14","647","2203574591488","19292160","9924608","28840","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.28801.70.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_524.28801.70.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer",,"Microsoft Corporation","7.8125","524.28801.10.0","524.28801.10.0","","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3360","8",,"False","2025/03/29 18:43:17",,"29728",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","28840","28840","9924608","9924608","332016","332016","17960960","17960960","53358592","53358592","2203618639872","300417024","True","Normal","9924608","9924608","15","14",,"System.Diagnostics.ProcessThreadCollection","647","2203574591488","256368640","False",,,,"19292160","19292160",,"System.Diagnostics.ProcessModule (Widgets.exe)","00:00:05.3906250","00:00:07.8125000","00:00:02.4218750","Widgets","0","","True",,
"WidgetService","14","302","2203472027648","10526720","4747264","17424","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","""C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.1.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe"" -RegisterProcessAsComServer -Embedding",,"Microsoft Corporation","0.0625","0.5.0.0","0.5","WidgetService.exe","Widgets Platform Runtime","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2820","8",,"False","2025/03/23 10:58:12",,"10564",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17424","17424","4747264","4747264","210128","210128","5390336","5390336","21893120","21893120","2203497156608","178933760","True","Normal","4747264","4747264","15","14",,"System.Diagnostics.ProcessThreadCollection","302","2203472027648","153804800","False",,,,"10526720","10526720",,"System.Diagnostics.ProcessModule (WidgetService.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","WidgetService","0","","True",,
"WindowsTerminal","14","1149","2203909431296","77979648","84774912","46552","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.2911.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.2911.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" -Embedding",,"Microsoft Corporation","6.8125","1.21.2410.17001","1.21.241017001","WindowsTerminal.exe","Windows Terminal","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2540","8",,"False","2025/04/17 23:25:00",,"33308",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","46552","46552","84774912","84774912","1157288","1157288","84774912","84774912","132423680","132423680","2203913891840","595668992","True","Normal","84774912","84774912","15","14",,"System.Diagnostics.ProcessThreadCollection","1149","2203909431296","591208448","False",,,,"77979648","77979648",,"System.Diagnostics.ProcessModule (WindowsTerminal.exe)","00:00:03.0156250","00:00:06.8125000","00:00:03.7968750","WindowsTerminal","1443428","C:\Program Files\PowerShell\7\pwsh.exe","True",,
"wininit","0","160","2203391377408","2908160","1683456","12064",,,,,,,,,,"Process",,,"13",,,,,"904",".",,,,"12064","12064","1683456","1683456","76968","76968","2338816","2338816","7483392","7483392","2203408687104","90464256",,,"1683456","1683456",,"0",,"System.Diagnostics.ProcessThreadCollection","160","2203391377408","73154560","False",,,,"2908160","2908160",,,,,,"wininit","0","","True",,
"winlogon","14","292","2203465564160","12611584","2904064","14880",,,,,,,,,,"Process",,,"13",,,,,"18052",".",,,,"14880","14880","2904064","2904064","157536","157536","7569408","7569408","30121984","30121984","2203492081664","173858816",,,"2904064","2904064",,"14",,"System.Diagnostics.ProcessThreadCollection","292","2203465564160","147341312","False",,,,"12611584","12611584",,,,,,"winlogon","0","","True",,
"winlogon","15","276","2203464269824","12070912","2801664","14208",,,,,,,,,,"Process",,,"13",,,,,"28112",".",,,,"14208","14208","2801664","2801664","156240","156240","7192576","7192576","21405696","21405696","2203486248960","168026112",,,"2801664","2801664",,"15",,"System.Diagnostics.ProcessThreadCollection","276","2203464269824","146046976","False",,,,"12070912","12070912",,,,,,"winlogon","0","","True",,
"wlanext","0","129","2203391156224","2461696","1429504","7744",,,,,,,,,,"Process",,,"8",,,,,"812",".",,,,"7744","7744","1429504","1429504","77672","77672","1519616","1519616","7368704","7368704","2203394138112","75915264",,,"1429504","1429504",,"0",,"System.Diagnostics.ProcessThreadCollection","129","2203391156224","72933376","False",,,,"2461696","2461696",,,,,,"wlanext","0","","True",,
"WmiPrvSE","0","258","2203419385856","19550208","11603968","15488",,,,,,,,,,"Process",,,"8",,,,,"15068",".",,,,"15488","15488","11603968","11603968","107992","107992","13021184","13021184","23511040","23511040","2203440394240","122171392",,,"11603968","11603968",,"0",,"System.Diagnostics.ProcessThreadCollection","258","2203419385856","101163008","False",,,,"19550208","19550208",,,,,,"WmiPrvSE","0","","True",,
"WMIRegistrationService","0","286","94752768","1875968","2940928","14328",,,,,,,,,,"Process",,,"8",,,,,"4668",".",,,,"14328","14328","2940928","2940928","133336","133336","3895296","3895296","17231872","17231872","110419968","110419968",,,"2940928","2940928",,"0",,"System.Diagnostics.ProcessThreadCollection","286","94752768","94752768","False",,,,"1875968","1875968",,,,,,"WMIRegistrationService","0","","True",,
"wslservice","0","501","2203472584704","12738560","6537216","22728",,,,,,,,,,"Process",,,"8",,,,,"4716",".",,,,"22728","22728","6537216","6537216","233408","233408","23851008","23851008","30183424","30183424","2203506245632","188022784",,,"6537216","6537216",,"0",,"System.Diagnostics.ProcessThreadCollection","501","2203472584704","154361856","False",,,,"12738560","12738560",,,,,,"wslservice","0","","True",,
"WUDFHost","0","355","2203440033792","7446528","9039872","16336",,,,,,,,,,"Process",,,"13",,,,,"1084",".",,,,"16336","16336","9039872","9039872","159928","159928","9338880","9338880","27897856","27897856","2203446239232","128016384",,,"9039872","9039872",,"0",,"System.Diagnostics.ProcessThreadCollection","355","2203440033792","121810944","False",,,,"7446528","7446528",,,,,,"WUDFHost","0","","True",,
"WUDFHost","0","336","2203415085056","3338240","3563520","13232",,,,,,,,,,"Process",,,"8",,,,,"1264",".",,,,"13232","13232","3563520","3563520","129416","129416","4874240","4874240","12259328","12259328","2203424022528","105799680",,,"3563520","3563520",,"0",,"System.Diagnostics.ProcessThreadCollection","336","2203415085056","96862208","False",,,,"3338240","3338240",,,,,,"WUDFHost","0","","True",,
